,SalePrice,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Full Bath,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Wood Deck SF,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Cond,Functional,Sale Type
1196,180000,1582,6,1256,578.0,2.0,1256.0,1256,1986,2,228.0,6,1,920.0,282,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
1197,134000,2285,5,1142,528.0,2.0,1142.0,1142,1976,1,0.0,6,1,874.0,536,MeadowV,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1198,243000,2079,6,2158,576.0,2.0,1202.0,2158,1950,2,0.0,7,1,477.0,0,Edwards,Norm,Norm,1Fam,1Story,7,Typ,WD 
1199,270000,2272,8,1629,808.0,3.0,1616.0,1629,2002,2,236.0,9,1,1300.0,0,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
1200,134000,2250,6,1080,484.0,2.0,1084.0,1080,1983,1,0.0,5,0,336.0,120,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
1201,260000,502,7,2646,656.0,3.0,1347.0,1372,1993,2,256.0,9,1,987.0,340,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1202,168675,2166,7,1491,484.0,2.0,738.0,738,2006,2,0.0,7,1,0.0,100,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1203,160000,1622,6,1694,398.0,2.0,392.0,924,1994,2,32.0,7,1,186.0,256,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1204,95000,1299,5,1080,0.0,0.0,684.0,684,1890,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,9,Typ,WD 
1205,173000,832,6,1422,440.0,2.0,704.0,704,2005,2,0.0,7,1,0.0,36,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1206,187750,2470,7,1301,572.0,2.0,1293.0,1301,2006,2,0.0,5,1,0.0,216,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
1207,215000,1017,7,2093,542.0,2.0,791.0,1236,1986,2,123.0,7,1,0.0,364,NWAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
1208,120000,1384,5,1073,270.0,1.0,1073.0,1073,1967,1,340.0,6,0,221.0,0,Sawyer,Norm,Norm,1Fam,1Story,5,Typ,WD 
1209,249000,1790,7,1506,672.0,2.0,1494.0,1506,2005,2,143.0,7,1,778.0,192,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
1210,164500,2530,7,1334,477.0,2.0,1334.0,1334,1967,2,264.0,7,0,553.0,0,NWAmes,RRAn,Norm,1Fam,1Story,6,Typ,WD 
1211,230000,2893,7,1295,312.0,1.0,0.0,1295,1986,2,0.0,5,0,0.0,0,GrnHill,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1212,140000,2027,7,1344,456.0,2.0,672.0,672,1929,1,0.0,6,1,336.0,0,OldTown,Feedr,Norm,1Fam,2Story,6,Typ,WD 
1213,118900,683,5,732,240.0,1.0,732.0,732,1952,1,0.0,4,0,630.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1214,239900,823,8,1468,904.0,3.0,1468.0,1468,2008,2,0.0,6,1,0.0,192,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1215,146300,2374,6,1069,440.0,2.0,1069.0,1069,1975,2,0.0,4,1,727.0,0,NPkVill,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1216,124000,1594,5,1040,499.0,2.0,1040.0,1040,1975,1,0.0,6,0,769.0,0,MeadowV,Norm,Norm,TwnhsE,1Story,6,Typ,WD 
1217,130000,2049,5,999,308.0,1.0,925.0,999,1963,1,0.0,6,0,925.0,40,Sawyer,Norm,Norm,2fmCon,SFoyer,5,Typ,WD 
1218,179000,1813,7,1349,539.0,2.0,1349.0,1349,2000,2,108.0,6,0,0.0,120,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,WD 
1219,180500,365,7,1442,500.0,2.0,1424.0,1442,1990,2,0.0,5,0,0.0,0,Gilbert,Norm,Norm,1Fam,1Story,5,Typ,WD 
1220,80000,176,4,747,220.0,1.0,747.0,747,1945,1,0.0,4,0,0.0,0,OldTown,Artery,Norm,1Fam,1Story,6,Typ,WD 
1221,287090,510,8,1578,840.0,3.0,1573.0,1578,2008,2,194.0,7,1,0.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
1222,97000,1326,5,882,308.0,1.0,0.0,882,1956,1,0.0,4,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,5,Typ,WD 
1223,246990,2423,7,1511,398.0,2.0,1368.0,1511,2002,2,40.0,5,1,1038.0,130,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1224,154204,1631,6,1128,480.0,2.0,1302.0,1128,1964,1,138.0,6,1,550.0,0,Gilbert,Norm,Norm,1Fam,1Story,6,Typ,WD 
1225,186000,1263,7,1312,495.0,2.0,1312.0,1312,1958,1,125.0,6,1,637.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1226,111750,1046,5,1302,264.0,1.0,630.0,630,1972,2,356.0,6,0,350.0,0,BrDale,Norm,Norm,Twnhs,2Story,5,Typ,WD 
1227,500000,47,9,2696,958.0,3.0,2846.0,2696,2003,2,1095.0,10,2,1373.0,220,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1228,177439,1424,7,1356,484.0,2.0,628.0,628,2007,2,0.0,6,1,0.0,100,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,New
1229,335000,429,9,2184,836.0,3.0,1104.0,1130,2008,2,154.0,10,1,936.0,0,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1230,205000,1031,7,1964,483.0,2.0,803.0,1098,1976,2,660.0,8,1,403.0,0,NWAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
1231,212000,1635,8,1321,484.0,2.0,1312.0,1321,1990,1,0.0,4,1,926.0,0,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1232,246000,309,8,1646,525.0,2.0,1594.0,1646,2004,2,186.0,5,1,1373.0,128,Crawfor,Artery,Norm,TwnhsE,1Story,5,Typ,WD 
1233,181900,1020,7,1260,598.0,2.0,1260.0,1260,1983,2,174.0,6,0,747.0,152,NWAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1234,130000,178,5,1316,484.0,2.0,926.0,926,1929,1,0.0,6,0,234.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1235,132000,1975,5,1432,360.0,2.0,264.0,768,1910,2,0.0,7,0,0.0,270,OldTown,Norm,Norm,1Fam,2Story,7,Typ,WD 
1236,220000,2096,7,1958,499.0,2.0,779.0,1029,1994,2,0.0,7,1,497.0,202,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,CWD
1237,236500,865,8,1788,522.0,2.0,1753.0,1788,2001,2,0.0,7,1,0.0,202,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1238,263435,385,8,1935,552.0,2.0,832.0,832,2009,2,110.0,8,0,544.0,0,Somerst,RRAn,Norm,1Fam,2Story,5,Typ,New
1239,141000,1362,6,1969,400.0,2.0,1272.0,1272,1938,2,0.0,9,1,0.0,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,Min1,COD
1240,213000,1091,7,1986,434.0,2.0,847.0,847,2003,2,196.0,9,1,0.0,120,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1241,179781,317,7,1214,520.0,2.0,1214.0,1214,2009,2,0.0,6,0,0.0,0,Timber,Norm,Norm,1Fam,1Story,5,Typ,New
1242,234250,1076,8,1342,550.0,2.0,1342.0,1342,2006,2,176.0,6,1,846.0,0,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1243,287000,1573,8,2898,665.0,2.0,1565.0,2898,1976,2,0.0,10,1,1165.0,0,Timber,Norm,Norm,1Fam,1Story,6,Typ,COD
1244,257500,485,8,2004,644.0,3.0,870.0,878,2002,2,,8,1,651.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1245,102000,2021,6,986,180.0,1.0,960.0,986,1926,1,0.0,5,1,0.0,0,BrkSide,Norm,Norm,1Fam,1Story,5,Typ,WD 
1246,139400,2032,7,1108,280.0,1.0,637.0,1108,1930,1,0.0,6,1,0.0,0,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,Typ,WD 
1247,105000,2604,3,1214,936.0,3.0,672.0,694,1915,1,0.0,6,0,0.0,216,OldTown,Artery,Norm,1Fam,1.5Fin,4,Typ,WD 
1248,268000,1615,8,2217,621.0,2.0,2217.0,2217,1970,2,0.0,8,1,351.0,81,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1249,274970,2736,6,2201,432.0,2.0,697.0,1575,1966,2,0.0,8,1,0.0,586,Edwards,Norm,Norm,1Fam,SLvl,7,Typ,WD 
1250,180000,473,7,1220,397.0,2.0,1220.0,1220,2005,2,16.0,5,1,16.0,100,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1251,161000,1316,7,1378,360.0,2.0,689.0,689,1928,2,0.0,7,1,141.0,0,OldTown,Norm,Norm,1Fam,2Story,9,Typ,WD 
1252,84900,244,4,930,308.0,1.0,0.0,930,1946,1,0.0,6,0,0.0,0,Edwards,Norm,Norm,1Fam,1Story,7,Typ,WD 
1253,119000,152,5,988,264.0,1.0,988.0,988,1958,1,0.0,5,0,532.0,0,NAmes,Norm,Norm,2fmCon,1Story,5,Typ,WD 
1254,370000,1588,8,1964,892.0,3.0,1964.0,1964,2005,2,674.0,7,1,1571.0,0,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
1255,175900,2111,7,1270,524.0,2.0,1270.0,1270,2005,2,0.0,6,0,0.0,0,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1256,142953,813,5,2240,528.0,2.0,0.0,1120,1979,2,0.0,12,0,0.0,154,SawyerW,Feedr,Norm,Duplex,2Story,5,Typ,WD 
1257,279700,1854,8,1494,478.0,2.0,1494.0,1494,1994,1,0.0,5,1,457.0,0,Veenker,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1258,132000,2575,5,1364,331.0,1.0,1179.0,1364,1957,1,0.0,6,1,623.0,0,NAmes,Feedr,Norm,1Fam,1Story,5,Typ,WD 
1259,313000,867,9,2153,736.0,3.0,1440.0,1476,2000,2,204.0,8,2,904.0,253,CollgCr,PosN,Norm,1Fam,2Story,5,Typ,WD 
1260,108000,2879,4,1336,570.0,1.0,637.0,897,1920,1,0.0,7,0,637.0,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,Typ,COD
1261,165400,1494,7,1656,397.0,2.0,746.0,760,2003,2,92.0,7,1,0.0,178,Edwards,Norm,Norm,1Fam,2Story,5,Typ,WD 
1262,187000,2771,6,1499,473.0,2.0,781.0,795,1995,2,68.0,6,1,0.0,413,CollgCr,PosN,Norm,1Fam,2Story,5,Typ,WD 
1263,403000,496,8,2794,810.0,3.0,1462.0,1490,1995,2,506.0,9,1,689.0,0,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1264,195000,1651,6,2030,551.0,2.0,848.0,1118,1976,2,298.0,8,1,156.0,0,NWAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
1265,158500,1913,6,1254,525.0,2.0,1218.0,1254,1961,1,291.0,6,1,600.0,0,NAmes,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1266,255000,2790,8,1989,586.0,2.0,1065.0,1091,2002,2,210.0,7,1,932.0,199,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1267,236500,1541,5,1898,484.0,2.0,1898.0,1898,1956,2,0.0,7,2,1116.0,0,Crawfor,Norm,Norm,1Fam,1Story,5,Typ,WD 
1268,129250,1684,5,988,360.0,1.0,988.0,988,1966,1,52.0,5,0,725.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1269,289000,301,7,1801,484.0,2.0,1501.0,1801,1959,2,0.0,6,2,1247.0,0,Crawfor,Norm,Norm,1Fam,1Story,8,Typ,WD 
1270,100000,1569,5,1872,484.0,2.0,0.0,936,1976,2,0.0,8,0,0.0,0,Mitchel,Norm,Norm,Duplex,2Story,4,Typ,WD 
1271,275000,2153,8,2439,560.0,2.0,1531.0,1531,2001,2,256.0,7,1,1198.0,184,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1272,207000,1467,8,1764,560.0,2.0,850.0,886,1999,2,192.0,7,1,0.0,120,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1273,146000,2540,5,1200,884.0,2.0,864.0,1200,1965,1,166.0,6,0,661.0,0,NAmes,Feedr,Norm,1Fam,1Story,8,Typ,WD 
1274,116000,2368,6,1030,264.0,1.0,494.0,494,1972,1,380.0,6,0,282.0,0,BrDale,Norm,Norm,Twnhs,2Story,7,Typ,WD 
1275,219500,874,7,2034,645.0,2.0,1057.0,1057,1997,2,573.0,8,0,739.0,576,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1276,173000,463,7,1405,478.0,2.0,1405.0,1405,2003,2,163.0,6,1,0.0,148,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1277,135000,784,4,1229,284.0,1.0,1134.0,1229,1956,1,0.0,6,0,1059.0,0,Edwards,Norm,Norm,1Fam,1Story,6,Typ,WD 
1278,213000,2149,7,1932,610.0,2.0,979.0,992,2003,2,0.0,7,1,654.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1279,150000,2069,6,1299,494.0,2.0,967.0,1299,1954,1,0.0,6,1,736.0,81,Sawyer,Norm,Norm,1Fam,1Story,5,Typ,WD 
1280,194201,1743,7,1402,648.0,3.0,1258.0,1402,2006,0,72.0,7,1,0.0,120,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,New
1281,181000,472,7,1504,457.0,2.0,1346.0,1504,2005,2,16.0,7,1,16.0,156,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1282,157900,1921,6,1442,301.0,1.0,1442.0,1442,1958,1,243.0,7,0,608.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,COD
1283,217000,2778,7,1779,586.0,2.0,951.0,951,1999,2,0.0,7,1,894.0,208,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1284,252000,526,8,1953,1043.0,3.0,1082.0,1082,2005,2,0.0,9,1,0.0,160,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
1285,197000,2795,7,1909,529.0,2.0,872.0,872,2002,2,0.0,8,0,0.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1286,189500,478,7,1630,436.0,2.0,868.0,868,2004,2,200.0,7,1,0.0,120,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1287,116000,2841,5,1250,280.0,1.0,686.0,686,1918,1,0.0,7,0,0.0,207,Edwards,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1288,143000,119,6,1328,528.0,2.0,1328.0,1328,1963,1,451.0,6,2,569.0,0,NWAmes,Feedr,Norm,1Fam,1Story,5,Typ,WD 
1289,119000,1960,5,988,276.0,1.0,876.0,988,1950,1,0.0,6,0,534.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1290,127500,1277,6,1278,240.0,1.0,854.0,854,1954,1,0.0,6,0,673.0,0,NAmes,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
1291,200825,2466,6,1716,615.0,2.0,858.0,858,2005,2,0.0,7,0,0.0,0,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
1292,35000,2844,2,498,216.0,1.0,498.0,498,1922,1,0.0,3,0,0.0,0,Edwards,Feedr,Norm,1Fam,1Story,3,Typ,ConLD
1293,292500,1028,7,2840,1314.0,4.0,1420.0,1420,1978,2,168.0,8,2,988.0,0,NWAmes,Norm,Norm,1Fam,2Story,7,Min2,WD 
1294,106000,1043,6,987,280.0,1.0,483.0,483,1970,1,127.0,5,0,321.0,0,BrDale,Norm,Norm,Twnhs,2Story,6,Typ,WD 
1295,85000,231,4,756,440.0,2.0,660.0,756,1927,1,0.0,4,0,0.0,80,Sawyer,Feedr,Norm,1Fam,1Story,4,Typ,WD 
1296,286500,461,8,1712,701.0,3.0,1712.0,1712,2002,2,270.0,8,1,1196.0,218,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1297,127500,33,6,1069,440.0,2.0,1069.0,1069,1977,2,0.0,4,1,360.0,0,NPkVill,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1298,210400,1795,7,1335,575.0,2.0,1335.0,1335,2006,2,0.0,6,0,0.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
1299,274000,1073,8,1518,588.0,2.0,1518.0,1518,2003,1,472.0,6,1,1218.0,185,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1300,264966,1576,8,1780,612.0,2.0,920.0,920,2007,2,0.0,6,1,770.0,0,Timber,Norm,Norm,1Fam,2Story,5,Typ,New
1301,50000,2044,4,1484,264.0,1.0,771.0,866,1910,2,0.0,6,0,0.0,14,IDOTRR,Artery,Norm,1Fam,1.5Fin,1,Sal,COD
1302,139000,185,5,1652,416.0,1.0,686.0,966,1915,2,0.0,7,0,686.0,0,OldTown,Artery,Norm,1Fam,1.5Fin,6,Typ,WD 
1303,300000,1828,7,2503,564.0,2.0,1223.0,1271,1990,2,272.0,7,1,727.0,0,Veenker,Norm,Norm,1Fam,2Story,5,Typ,WD 
1304,345000,344,8,2704,538.0,2.0,1952.0,2000,1972,2,0.0,9,3,1410.0,269,NAmes,Norm,Norm,1Fam,SLvl,7,Typ,WD 
1305,228000,2152,8,1592,484.0,2.0,1556.0,1592,1994,2,519.0,7,1,408.0,120,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1306,165500,1752,7,1394,400.0,2.0,384.0,754,2003,2,,7,1,0.0,100,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1307,107000,2637,4,1328,210.0,1.0,686.0,810,1925,1,0.0,8,0,0.0,0,OldTown,Norm,Norm,1Fam,2Story,4,Typ,WD 
1308,286000,1000,8,1593,682.0,2.0,1593.0,1593,2001,1,0.0,5,1,1153.0,0,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1309,34900,727,4,720,0.0,0.0,720.0,720,1920,1,0.0,4,0,495.0,0,IDOTRR,Norm,Norm,1Fam,1Story,5,Typ,WD 
1310,115000,2612,5,912,288.0,1.0,912.0,912,1964,1,0.0,5,0,312.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
1311,215000,2422,8,1456,400.0,2.0,1273.0,1456,2003,2,40.0,7,1,0.0,143,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1312,179900,752,7,1944,216.0,1.0,672.0,1272,1915,2,0.0,8,0,0.0,24,OldTown,Norm,Norm,1Fam,2Story,8,Min2,WD 
1313,212000,15,8,1502,528.0,2.0,1488.0,1502,1985,1,0.0,4,0,368.0,0,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1314,250000,2319,8,2064,527.0,2.0,1074.0,1074,2005,2,216.0,7,1,0.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1315,149000,2681,5,1576,225.0,1.0,1042.0,1042,1928,1,0.0,8,1,0.0,0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
1316,188000,1006,6,1658,431.0,2.0,773.0,773,1995,2,0.0,8,1,219.0,224,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1317,99800,2596,3,713,371.0,1.0,713.0,713,1930,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,8,Typ,WD 
1318,159500,2002,7,2554,704.0,2.0,718.0,1576,1890,1,0.0,8,0,0.0,0,OldTown,Norm,Norm,1Fam,2Story,8,Typ,WD 
1319,184500,55,7,1374,400.0,2.0,384.0,744,2004,2,0.0,7,1,326.0,100,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1320,276000,2104,8,2574,868.0,3.0,1482.0,1482,2007,2,270.0,10,1,0.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,New
1321,155000,1682,6,1548,440.0,2.0,804.0,804,1976,2,0.0,7,1,556.0,48,NPkVill,Norm,Norm,TwnhsE,2Story,6,Typ,WD 
1322,160000,977,5,1404,504.0,2.0,1188.0,1404,1969,2,176.0,7,1,594.0,0,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
1323,157500,2548,5,1440,480.0,2.0,720.0,720,1964,1,0.0,7,1,360.0,0,NAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
1324,285000,340,8,1803,482.0,2.0,1679.0,1803,1994,2,0.0,6,2,1341.0,129,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
1325,145900,1487,5,2200,0.0,0.0,1272.0,1272,1900,2,0.0,9,0,1084.0,0,Edwards,Feedr,Norm,Duplex,1.5Fin,7,Typ,WD 
1326,229000,1423,7,2037,472.0,2.0,672.0,1302,1996,2,0.0,8,1,0.0,100,SawyerW,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1327,79000,1342,4,896,280.0,1.0,0.0,896,1946,1,0.0,4,0,0.0,0,BrkSide,Feedr,Norm,1Fam,1Story,7,Typ,ConLD
1328,128500,1949,4,1281,580.0,2.0,1151.0,845,1925,2,0.0,6,0,1030.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,7,Mod,WD 
1329,286000,2444,8,1976,885.0,3.0,1044.0,1079,1998,2,242.0,7,1,791.0,210,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1330,189500,345,6,1608,470.0,2.0,945.0,945,1997,2,0.0,7,1,847.0,252,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1331,102900,650,5,1210,616.0,1.0,0.0,1210,1953,1,140.0,7,0,0.0,208,NAmes,Norm,Norm,1Fam,1Story,5,Typ,ConLD
1332,128500,192,5,1612,363.0,1.0,988.0,1030,1950,1,0.0,7,0,788.0,0,BrkSide,Feedr,Feedr,1Fam,1.5Fin,6,Typ,WD 
1333,156000,1945,5,1728,371.0,1.0,1216.0,1216,1953,1,0.0,7,1,198.0,200,NAmes,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
1334,281213,2277,8,2482,642.0,3.0,1094.0,1133,2005,2,245.0,9,1,0.0,144,Timber,Norm,Norm,1Fam,2Story,5,Typ,WD 
1335,242000,1266,7,2069,505.0,2.0,585.0,2069,1960,2,0.0,9,1,425.0,0,NAmes,PosA,Norm,1Fam,1Story,7,Typ,WD 
1336,157500,674,6,1478,498.0,2.0,1478.0,1478,1960,2,30.0,6,2,1270.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
1337,196500,2823,7,1724,616.0,2.0,796.0,806,2003,2,190.0,8,1,0.0,168,Edwards,Norm,Norm,1Fam,2Story,5,Typ,WD 
1338,193000,2772,7,1425,591.0,2.0,1425.0,1425,1998,2,0.0,5,0,846.0,0,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1339,132000,2015,5,1322,280.0,1.0,672.0,899,1939,1,0.0,7,0,48.0,0,BrkSide,Norm,Norm,1Fam,1.5Fin,8,Typ,WD 
1340,139900,2642,7,1428,576.0,2.0,712.0,848,1900,1,0.0,7,0,208.0,264,OldTown,Norm,Norm,1Fam,2Story,7,Typ,WD 
1341,148000,144,6,1194,312.0,1.0,1194.0,1194,1959,1,220.0,6,0,0.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1342,281500,1712,8,1818,774.0,3.0,895.0,895,2007,2,246.0,8,1,669.0,196,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
1343,342000,1708,8,2956,916.0,3.0,1706.0,1718,2004,2,502.0,11,1,0.0,194,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1344,148000,2890,6,1210,528.0,2.0,1128.0,1210,1975,2,257.0,6,0,576.0,0,Mitchel,Norm,Norm,1Fam,SLvl,6,Typ,WD 
1345,140000,1157,5,1641,490.0,2.0,1001.0,1001,1972,2,0.0,5,1,190.0,0,Sawyer,Feedr,Norm,1Fam,1.5Fin,4,Typ,WD 
1346,150000,2550,5,1053,750.0,2.0,1008.0,1053,1958,1,85.0,6,0,567.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1347,279500,1104,7,2125,576.0,2.0,1064.0,1064,1996,2,0.0,12,2,851.0,168,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1348,140000,2183,6,1072,525.0,2.0,547.0,1072,2005,1,76.0,5,0,467.0,0,Edwards,Norm,Norm,TwnhsE,SFoyer,5,Typ,WD 
1349,145000,2887,6,1664,616.0,2.0,1664.0,1664,1978,2,0.0,10,0,0.0,0,Mitchel,Norm,Norm,Duplex,1Story,5,Typ,WD 
1350,184000,29,7,1337,511.0,2.0,1405.0,1337,1999,2,0.0,5,1,1051.0,203,NAmes,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1351,206000,108,8,1226,484.0,2.0,1226.0,1226,1978,1,0.0,4,1,1052.0,223,Greens,Norm,Norm,Twnhs,1Story,6,Typ,WD 
1352,85500,2286,4,1092,253.0,1.0,546.0,546,1972,1,0.0,5,0,252.0,0,MeadowV,Norm,Norm,Twnhs,2Story,4,Typ,WD 
1353,188700,1533,6,1660,240.0,1.0,715.0,849,1934,1,0.0,6,1,326.0,0,Crawfor,Norm,Norm,1Fam,2Story,7,Typ,WD 
1354,200000,376,6,1671,484.0,2.0,1427.0,1671,1978,2,101.0,7,1,363.0,252,NWAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1355,162000,800,7,1061,462.0,2.0,1054.0,1061,1990,1,0.0,4,0,460.0,114,SawyerW,Feedr,Norm,1Fam,SLvl,6,Typ,WD 
1356,108000,1395,5,672,240.0,1.0,672.0,672,1940,1,0.0,4,0,0.0,168,Sawyer,Norm,Norm,1Fam,1Story,8,Typ,WD 
1357,213000,388,5,1621,478.0,2.0,1621.0,1621,1975,2,161.0,7,2,1333.0,0,NWAmes,PosN,Norm,1Fam,1Story,7,Typ,WD 
1358,318000,1689,8,1734,928.0,3.0,1734.0,1734,2007,2,328.0,7,1,1004.0,0,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,New
1359,106000,716,5,2138,360.0,2.0,849.0,1075,1898,2,0.0,11,0,0.0,40,OldTown,Norm,Norm,1Fam,2.5Unf,5,Typ,WD 
1360,235000,2737,6,2009,795.0,3.0,672.0,1337,1928,2,0.0,8,2,0.0,0,Edwards,Norm,Norm,1Fam,2Story,7,Typ,WD 
1361,128950,120,4,1225,0.0,0.0,950.0,1225,1959,1,0.0,6,0,569.0,352,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
1362,163000,1230,6,1362,504.0,2.0,1362.0,1362,1961,1,491.0,6,1,288.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,COD
1363,126000,2047,5,1134,240.0,1.0,756.0,756,1940,1,0.0,7,0,312.0,0,Edwards,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
1364,200000,1293,7,2082,484.0,2.0,1362.0,1362,2003,2,0.0,6,0,0.0,280,OldTown,Norm,Norm,1Fam,1.5Fin,5,Mod,WD 
1365,144000,1915,5,1524,315.0,1.0,874.0,874,1958,1,180.0,7,0,460.0,0,NAmes,Feedr,Norm,1Fam,1.5Fin,5,Typ,WD 
